License ID,Brand Name,Product Type
"85629","ALTER EGO DE PALMER","Wine",
"85629","ALTERED DIMENSION","Wine",
"85629","ALTEREGO","Wine",
"85629","ALTO CINCO","Wine",
"85629","ALTO LOS ROMEROS","Wine",
"85629","ALTO VENTO","Wine",
"85629","ALTOSUR","Wine",
"85629","ALTVS","Wine",
"85629","ALURA","Wine",
"85629","ALYSSA","Wine",
"85629","AMA NO TO","Wine",
"85629","AMABUKI","Wine",
"85629","AMADO SUR","Wine",
"85629","AMANCAY","Wine",
"85629","AMAYNA","Wine",
"85629","AMBIGUITY","Wine",
"85629","AMBO","Wine",
"85629","AMBOSCATO","Wine",
"85629","AMBROISE LAPIERRE","Wine",
"85629","AMELIA","Wine",
"85629","AMERICAN PIE","Wine",
"85629","AMERICAN VINTNERS","Wine",
"85629","AMERICAN VINTNERS HAPPY HOLIDAYS","Wine",
"85629","AMIGO PERRO","Wine",
"85629","AMISFIELD","Wine",
"85629","AMISTANI","Wine",
"85629","AMMIRAGLIA","Wine",
"85629","AMOR DE MADRE","Wine",
"85629","AMOR DE MAR","Wine",
"85629","AMSBURY WINERY","Wine",
"85629","AMULET","Wine",
"85629","ANAKOTA","Wine",
"85629","ANCIENT COAST","Wine",
"85629","ANDANTINO","Wine",
"85629","ANDERRA","Wine",
"85629","ANDES PEAKS","Wine",
"85629","ANDRE BRUNEL","Wine",
"85629","ANDRE NEVEU","Wine",
"85629","ANERI","Wine",
"85629","ANEW","Wine",
"85629","ANGEL JUICE","Wine",
"85629","ANGELINE","Wine",
"85629","ANGELO D'ANGELO","Wine",
"85629","ANGOVE FAMILY WINEMAKERS","Wine",
"85629","ANGRY BUNCH","Wine",
"85629","ANIMA UMBRA","Wine",
"85629","ANIMAE","Wine",
"85629","ANIMO","Wine",
"85629","ANNIE'S LANE","Wine",
"85629","ANNUAL ROADTRIP","Wine",
"85629","ANSELMI","Wine",
"85629","ANTANO","Wine",
"85629","ANTERA","Wine",
"85629","ANTERRA","Wine",
"85629","ANTICA NAPA VALLEY","Wine",
"85629","ANTICICLONE","Wine",
"85629","ANTIGAL","Wine",
"85629","ANTIGAL UNO","Wine",
"85629","ANTIGUA","Wine",
"85629","ANTINORI","Wine",
"85629","ANTIQUITOUS","Wine",
"85629","ANTLER ENVY","Wine",
"85629","ANTLER HILL","Wine",
"85629","ANTOINE OLIVIER","Wine",
"85629","ANTU NINQUEN","Wine",
"85629","APARTADO","Wine",
"85629","APOCALYPSE NOW","Wine",
"85629","AQUITANIA","Wine",
"85629","ARA","Wine",
"85629","ARACIEL","Wine",
"85629","ARALENA","Wine",
"85629","ARAUCO","Wine",
"85629","ARAVAIL","Wine",
"85629","ARBOR MIST","Wine",
"85629","ARCH RIVAL WINE CO","Wine",
"85629","ARCHETYPE CA","Wine",
"85629","ARCHIMEDES","Wine",
"85629","ARCHIPEL","Wine",
"85629","ARDAL","Wine",
"85629","ARDORE","Wine",
"85629","ARE YOU GAME","Wine",
"85629","AREYNA","Wine",
"85629","ARGENTA","Wine",
"85629","ARGENTIERA","Wine",
"85629","ARGENTO","Wine",
"85629","ARGIANO","Wine",
"85629","ARGOSY","Wine",
"85629","ARGOSY PIRATES","Wine",
"85629","ARGUESO","Wine",
"85629","ARIA","Wine",
"85629","ARIA DI CAIAROSSA","Wine",
"85629","ARIANNA","Wine",
"85629","ARINDO","Wine",
"85629","ARINZANO","Wine",
"85629","ARIONE","Wine",
"85629","ARISTA","Wine",
"85629","ARIZONA HARD WITH VODKA","Low Alcohol Beverage",
"85629","ARLAUX","Wine",
"85629","ARMAND DE BRIGNAC","Wine",
"85629","ARNALDO CAPRAI","Wine",
"85629","ARNISTON BAY INFUSIONS","Wine",
"85629","ARPARTADO","Wine",
"85629","ARROGANT FROG","Wine",
"85629","ARROWOOD","Wine",
"85629","ARROYO DEL SOL","Wine",
"85629","ART OF EARTH","Wine",
"85629","ART OF THE COOPER","Wine",
"85629","ARTE LATINO","Wine",
"85629","ARTES DEL SUR","Wine",
"85629","ARTFUL VINE","Wine",
"85629","ARTIE","Wine",
"85629","ARTISAN VINTNERS","Wine",
"85629","ARTISAN VINTNERS GUILD","Wine",
"85629","ARTISAN WINERY","Wine",
"85629","ARTISTA","Wine",
"85629","ASABIRAKI","Wine",
"85629","ASAHI SHUZO","Wine",
"85629","ASHBRIDGE LANE","Wine",
"85629","ASHLEY HILL","Wine",
"85629","ASTICA","Wine",
"85629","ASTON DESCHAMPS","Wine",
"85629","ASTRA BELLA","Wine",
"85629","ASTRATTA","Wine",
"85629","ATALAYA","Wine",
"85629","ATALON","Wine",
"85629","ATHENA","Wine",
"85629","ATLAS BEAR","Wine",
"85629","ATOMIC BOSS","Wine",
"85629","ATREVIDO","Wine",
"85629","ATTEMS","Wine",
"85629","ATTO PRIMO","Wine",
"85629","AU CONTRAIRE","Wine",
"85629","AU VODKA CO","Low Alcohol Beverage",
"85629","AUBERT L","Wine",
"85629","AUBERT LEFAS VIGNERON","Wine",
"85629","AUBERT VIGNOBLES","Wine",
"85629","AUGUST SEBASTIANI","Wine",
"85629","AURA","Wine",
"85629","AURA DI VALERIE","Wine",
"85629","AURELIAN","Wine",
"85629","AURORE DE DAUZAC","Wine",
"85629","AUROS","Wine",
"85629","AUSTIN HOPE","Wine",
"85629","AUSTIN VALE","Wine",
"85629","AUTOMOTO","Wine",
"85629","AUTORITAS","Wine",
"85629","AVA GRACE","Wine",
"85629","AVAILABLE","Wine",
"85629","AVALINE","Wine",
"85629","AVALON","Wine",
"85629","AVELEDA","Wine",
"85629","AVISSI","Wine",
"85629","AVVIATO","Wine",
"85629","AXIS","Wine",
"85629","AY CARUMBA","Wine",
"85629","AZIENDA AGRICOLA BOCELLI","Wine",
"85629","AZUR","Wine",
"85629","AZURE BAY WINES","Wine",
"85629","AZZIMATO","Wine",
"85629","AZZURRA","Wine",
"85629","B HAPPY WINE COMPANY","Wine",
"85629","B LEMON SPRITZ","Wine",
"85629","BABS","Wine",
"85629","BABY DOLL","Wine",
"85629","BACA","Wine",
"85629","BACHELOR","Wine",
"85629","BACHELORETTE","Wine",
"85629","BACIATO DAL SOL","Wine",
"85629","BACON","Wine",
"85629","BAD DOG RANCH","Wine",
"85629","BADIA A COLTIBUONO","Wine",
"85629","BAGLIO DI GRISI","Wine",
"85629","BAGUERI","Wine",
"85629","BAILEYANA","Wine",
"85629","BALANCE OF POWER","Wine",
"85629","BALBI VINEYARD","Wine",
"85629","BALKAN CREST","Wine",
"85629","BALLANTRAE WINE MERCHANTS","Wine",
"85629","BALLARD LANE","Wine",
"85629","BALLUN","Wine",
"85629","BALTIMORE ORIOLES","Wine",
"85629","BAMBOLINO","Wine",
"85629","BANDANA","Wine",
"85629","BANDIT","Wine",
"85629","BANFI","Wine",
"85629","BANJO BLUES","Wine",
"85629","BANROCK STATION","Wine",
"85629","BANSHEE","Wine",
"85629","BAR DOG","Wine",
"85629","BARBED WIRE","Wine",
"85629","BARCELOS","Wine",
"85629","BARKING SHEEP","Wine",
"85629","BARON ALBERT","Wine",
"85629","BARON DE BRANE","Wine",
"85629","BARON DE CHALLET","Wine",
"85629","BARON DE CHIREL","Wine",
"85629","BARON DE LUZE","Wine",
"85629","BARON DES CHARTRONS","Wine",
"85629","BARON DES TOURS","Wine",
"85629","BARON PATRICK DE LADOUCETTE","Wine",
"85629","BARON PHILIPPE DE ROTHSCHILD","Wine",
"85629","BARON VALROME","Wine",
"85629","BARONE","Wine",
"85629","BARONE MONTALTO","Wine",
"85629","BARONNE DE VIGNONET","Wine",
"85629","BARRE FRERES","Wine",
"85629","BARREL BOX","Wine",
"85629","BARREL BURNER","Wine",
"85629","BARRYMORE","Wine",
"85629","BARWANG","Wine",
"85629","BASEDOW","Wine",
"85629","BASKOLI","Wine",
"85629","BATASIOLO","Wine",
"85629","BATAVIA WINE CELLARS","Wine",
"85629","BATCH NO 198","Wine",
"85629","BATIK","Wine",
"85629","BAY BRIDGE","Wine",
"85629","BAYLISS & FORTUNE VINEYARDS","Wine",
"85629","BAYVIEW CELLARS","Wine",
"85629","BE MINE","Wine",
"85629","BE MY","Wine",
"85629","BE ORMEAU","Wine",
"85629","BEACH BAG","Wine",
"85629","BEACH DOGS","Wine",
"85629","BEACH JUICE LAB","Low Alcohol Beverage",
"85629","BEACH WHISKEY CO","Low Alcohol Beverage",
"85629","BEACON RESERVE","Wine",
"85629","BEAR ON BIKE","Wine",
"85629","BEARBOAT CA","Wine",
"85629","BEAUTY IN CHAOS","Wine",
"85629","BEC HARDY","Wine",
"85629","BECKON","Wine",
"85629","BEE LIGHTLY","Wine",
"85629","BEE YOU","Wine",
"85629","BEE'S BOX","Wine",
"85629","BEL COLLE","Wine",
"85629","BEL ORMEAU","Wine",
"85629","BEL SOGNO","Wine",
"85629","BELAIRE CREEK","Wine",
"85629","BELL MOUNTAIN","Wine",
"85629","BELL'AGIO","Wine",
"85629","BELLA BELLINA","Wine",
"85629","BELLA FIORE","Wine",
"85629","BELLA UNION","Wine",
"85629","BELLE","Wine",
"85629","BELLE AMBIANCE","Wine",
"85629","BELLE GROVE","Wine",
"85629","BELLE PROVENCALE","Wine",
"85629","BELLE ROSE","Wine",
"85629","BELLEVUE SEILLAN","Wine",
"85629","BELLINGHAM","Wine",
"85629","BELLISSIMA","Wine",
"85629","BELMONDO","Wine",
"85629","BELMONTI","Wine",
"85629","BELPOGGIO","Wine",
"85629","BELVINO","Wine",
"85629","BENACCETTO","Wine",
"85629","BENANTI","Wine",
"85629","BENOIT XII","Wine",
"85629","BENTON GROVE","Wine",
"85629","BENVOLIO","Wine",
"85629","BENZIGER","Wine",
"85629","BENZIGER FAMILY WINERY","Wine",
"85629","BENZIGER IMAGERY SERIES","Wine",
"85629","BERAIL LAGARDE","Wine",
"85629","BERGERON ESTATE","Wine",
"85629","BERGSTROM","Wine",
"85629","BERLUCCHI","Wine",
"85629","BERNARD BURGAUD","Wine",
"85629","BERNARD GUY","Wine",
"85629","BERNE","Wine",
"85629","BERRY BOMB","Wine",
"85629","BERTANI","Wine",
"85629","BESITOS WINERY","Wine",
"85629","BESO DEL SOL","Wine",
"85629","BEV","Wine",
"85629","BEWITCHED","Wine",
"85629","BEX","Wine",
"85629","BEYERSKLOOF","Wine",
"85629","BEYOND LOVE","Wine",
"85629","BEZEL","Wine",
"85629","BIAGIO TANGO VINO","Wine",
"85629","BIBI GRAETZ","Wine",
"85629","BIBO","Wine",
"85629","BIELER FAMILY","Wine",
"85629","BIELER PERE ET FILS","Wine",
"85629","BIEN NACIDO VINEYARDS","Wine",
"85629","BIG BRIGHT IDEA","Wine",
"85629","BIG HAND","Wine",
"85629","BIG HOUSE","Wine",
"85629","BIG MACHINE","Low Alcohol Beverage",
"85629","BIG MACHINE VODKA","Low Alcohol Beverage",
"85629","BIG MAX","Wine",
"85629","BIG SHOTS","Wine",
"85629","BIGGY ROCKER","Wine",
"85629","BIGI","Wine",
"85629","BILLAUD SIMON","Wine",
"85629","BILLINGS FARM","Wine",
"85629","BILTMORE","Wine",
"85629","BILTMORE ESTATE","Wine",
"85629","BING BANG","Wine",
"85629","BIONDI SANTI","Wine",
"85629","BIOTIFULFOX","Wine",
"85629","BIRDS ON A WIRE","Wine",
"85629","BIRDSONG","Wine",
"85629","BISANZIO","Wine",
"85629","BISCAYE BAIE","Wine",
"85629","BISCHOFLICHE WEINGUTER TRIER","Wine",
"85629","BISOL","Wine",
"85629","BISON RIDGE","Wine",
"85629","BITE HARD","Wine",
"85629","BIVIO","Wine",
"85629","BIXIA","Wine",
"85629","BLACK BIRCH","Wine",
"85629","BLACK BOX","Wine",
"85629","BLACK BURGUNDY THOUSAND OAKS","Wine",
"85629","BLACK HOLE VINEYARDS","Wine",
"85629","BLACK OPAL","Wine",
"85629","BLACK POINT","Wine",
"85629","BLACK SLATE","Wine",
"85629","BLACK STALLION ESTATE WINERY","Wine",
"85629","BLACKBERET","Wine",
"85629","BLACKSTONE","Wine",
"85629","BLANC DE BLEU","Wine",
"85629","BLANC DE LYNCH BAGES","Wine",
"85629","BLANK CANVAS","Wine",
"85629","BLASON D'ISSAN","Wine",
"85629","BLASON DE L'EVANGILE","Wine",
"85629","BLEU ROCK VINEYARDS","Wine",
"85629","BLIND TASTE","Wine",
"85629","BLISS","Low Alcohol Beverage",
"85629","BLOC & BARREL","Wine",
"85629","BLOCK 50","Wine",
"85629","BLOCK RED","Wine",
"85629","BLOCK WHITE","Wine",
"85629","BLOKE","Wine",
"85629","BLOOMDUST","Wine",
"85629","BLOSSOM HILL COLLECTION","Wine",
"85629","BLOSSOM HILL WINERY","Wine",
"85629","BLUE FISH","Wine",
"85629","BLUE JEAN","Wine",
"85629","BLUE MARLIN","Wine",
"85629","BLUE NUN","Wine",
"85629","BLUE RIDGE WINERY","Wine",
"85629","BLUE SEIRINA","Wine",
"85629","BLUE'S CORNER","Wine",
"85629","BLUES POINT","Wine",
"85629","BLUFELD","Wine",
"85629","BOARDWALK","Wine",
"85629","BOCCE","Wine",
"85629","BOCELLI","Wine",
"85629","BOCELLI 1831","Wine",
"85629","BODEGA BELGRANO","Wine",
"85629","BODEGA DE SAN ANTONIO","Wine",
"85629","BODEGA FOSTER","Wine",
"85629","BODEGA NORTON","Wine",
"85629","BODEGA Y VINEDOS MAURICIO LORCA","Wine",
"85629","BODEGAS BAI GORRI","Wine",
"85629","BODEGAS BELGRANO","Wine",
"85629","BODEGAS BERCEO","Wine",
"85629","BODEGAS CAMPILLO","Wine",
"85629","BODEGAS CARCHELO","Wine",
"85629","BODEGAS CERROSOL","Wine",
"85629","BODEGAS FONTANA","Wine",
"85629","BODEGAS FUENTESPINA","Wine",
"85629","BODEGAS FUNDADOR","Wine",
"85629","BODEGAS LOS PINOS","Wine",
"85629","BODEGAS MORCA","Wine",
"85629","BODEGAS PAGOS DE ARAIZ","Wine",
"85629","BODEGAS PALACIO","Wine",
"85629","BODEGAS RODA","Wine",
"85629","BODEGAS VERDUGUEZ","Wine",
"85629","BODINI","Wine",
"85629","BODYGUARD","Wine",
"85629","BOGLE FAMILY VINEYARDS","Wine",
"85629","BOGLE VINEYARDS","Wine",
"85629","BOGONI","Wine",
"85629","BOHEMIAN","Wine",
"85629","BOISSIERE","Wine",
"85629","BOLD BULL","Wine",
"85629","BOLD VINE","Wine",
"85629","BOLDLY GO","Wine",
"85629","BOLLA","Wine",
"85629","BOLLICINI","Wine",
"85629","BOLLINI","Wine",
"85629","BOMZZ WINE COCKTAILS","Wine",
"85629","BON MAS","Wine",
"85629","BONDI BLUE","Wine",
"85629","BONESHAKER","Wine",
"85629","BONIZIO","Wine",
"85629","BONVERRE","Wine",
"85629","BOOK CLUB","Wine",
"85629","BOOKER VINEYARD","Wine",
"85629","BOONAROO","Wine",
"85629","BOOTLEG","Wine",
"85629","BORDEAUX COLLECTION TRI VIN","Wine",
"85629","BORGHINI","Wine",
"85629","BORGO CONVENTI","Wine",
"85629","BORGO MAGREDO","Wine",
"85629","BORIE MANOUX","Wine",
"85629","BORN FAB","Wine",
"85629","BORN WILD","Wine",
"85629","BORNE OF FIRE","Wine",
"85629","BOSCARELLI","Wine",
"85629","BOSCHENDAL","Wine",
"85629","BOTA BOX VINEYARDS","Wine",
"85629","BOTA MINI","Wine",
"85629","BOTTEGA","Wine",
"85629","BOTTEGA VINAIA","Wine",
"85629","BOTTLEROCKET SPRITZ","Wine",
"85629","BOUCHARD PERE & FILS","Wine",
"85629","BOUCHIE CHATELLIER","Wine",
"85629","BOUDINAUD","Wine",
"85629","BOUGIE","Wine",
"85629","BOULDER BANK","Wine",
"85629","BOUQUET DE MONBRISON","Wine",
"85629","BOUVET LADUBAY","Wine",
"85629","BOWERS HARBOR VINEYARDS","Wine",
"85629","BOX STAR","Wine",
"85629","BOX WIZE","Wine",
"85629","BOXI","Wine",
"85629","BOYA","Wine",
"85629","BRACCO","Wine",
"85629","BRAIDENWOOD ESTATES","Wine",
"85629","BRAMANTE COSIMI","Wine",
"85629","BRAMPTON","Wine",
"85629","BRANCOTT","Wine",
"85629","BRANCOTT ESTATE","Wine",
"85629","BRANCOTT VINEYARDS","Wine",
"85629","BRANDLIN","Wine",
"85629","BRASS RABBIT","Wine",
"85629","BRAVA TERRA","Wine",
"85629","BRAVEHEART","Wine",
"85629","BRAVIUM","Wine",
"85629","BRAVURA","Wine",
"85629","BRAZIN","Wine",
"85629","BREAD & BUTTER","Wine",
"85629","BREEZETTE","Wine",
"85629","BRENDEL","Wine",
"85629","BRESFORD WINES","Wine",
"85629","BREWER CLIFTON","Wine",
"85629","BRIGHT SPIRITS SHINE","Wine",
"85629","BRIGHTLANDS","Wine",
"85629","BRILLIANT","Wine",
"85629","BRILLO SOLAR","Wine",
"85629","BROKE ESTATES","Wine",
"85629","BROOK HOLLOW","Wine",
"85629","BROWN BROTHERS","Wine",
"85629","BROWNIE POINTS","Wine",
"85629","BRUMEUX","Wine",
"85629","BRUN ESTATE","Wine",
"85629","BRUNO GIACOSA","Wine",
"85629","BUBBLES TONIGHT","Wine",
"85629","BUBBLY CELEBRATION","Wine",
"85629","BUBO","Wine",
"85629","BUCA DI BEPPO","Wine",
"85629","BUCHLI STATION","Wine",
"85629","BUCKELEY'S","Wine",
"85629","BUCKET LIST","Wine",
"85629","BUDHAGIRL","Wine",
"85629","BUEHLER VINEYARDS","Wine",
"85629","BUENA VISTA","Wine",
"85629","BUGLIONI","Wine",
"85629","BUISSON BATTAULT","Wine",
"85629","BULGARIANA","Wine",
"85629","BUMBLEBEE","Wine",
"85629","BUNDLE UP","Wine",
"85629","BUONA STELLA","Wine",
"85629","BURGESS CELLARS","Wine",
"85629","BUSHIDO","Wine",
"85629","BUTTER BOMB","Wine",
"85629","BUTTERFIELD STATION","Wine",
"85629","BUTTERNUT","Wine",
"85629","BUTTERY BOMB","Wine",
"85629","BUTTONS","Wine",
"85629","BYRON","Wine",
"85629","BYRON VINEYARD & WINERY","Wine",
"85629","BZ CELLARS","Wine",
"85629","CA DEI FRATI","Wine",
"85629","CA DONINI","Wine",
"85629","CA WINECRAFT","Wine",
"85629","CA' BERTOLDI","Wine",
"85629","CA' DI RAJO","Wine",
"85629","CA' MAIOL","Wine",
"85629","CA' MONTINI","Wine",
"85629","CA'DEL BOSCO","Wine",
"85629","CA'MARCANDA","Wine",
"85629","CA'MONTINI","Wine",
"85629","CABALLERO DE PLATA","Wine",
"85629","CABIN FEVER","Wine",
"85629","CABREO","Wine",
"85629","CABULOUS","Wine",
"85629","CABUTTO","Wine",
"85629","CADEAUX","Wine",
"85629","CADIS","Wine",
"85629","CADORO","Wine",
"85629","CAFAGGIO","Wine",
"85629","CAFE AGAVE","Wine",
"85629","CAFE DE SANTO","Wine",
"85629","CAKEBREAD CELLARS","Wine",
"85629","CALADAN","Wine",
"85629","CALATRASI","Wine",
"85629","CALEB'S","Wine",
"85629","CALI VINO","Wine",
"85629","CALICE DE FAUGERES","Wine",
"85629","CALIFORNIA 37","Wine",
"85629","CALIFORNIA CONSPIRACY CELLARS","Wine",
"85629","CALIFORNIA CRUSH","Wine",
"85629","CALIFORNIA DREAM","Wine",
"85629","CALIFORNIA ROOTS","Wine",
"85629","CALIFORNIA TRADITIONS","Wine",
"85629","CALIFORNIA'S JEWEL COLLECTION","Wine",
"85629","CALINA","Wine",
"85629","CALISTA","Wine",
"85629","CALISTOGA CELLARS","Wine",
"85629","CALITERRA","Wine",
"85629","CALLAWAY","Wine",
"85629","CALLAWAY COASTAL","Wine",
"85629","CALLE AZUL","Wine",
"85629","CALLIA","Wine",
"85629","CALLIE COLLECTION","Wine",
"85629","CALLING ALL ANGELS","Wine",
"85629","CALON SEGUR","Wine",
"85629","CALVANO","Wine",
"85629","CAMBIASO","Wine",
"85629","CAMBRIA","Wine",
"85629","CAMELOT VINEYARDS","Wine",
"85629","CAMERON HUGHES","Wine",
"85629","CAMILA","Wine",
"85629","CAMINADA","Wine",
"85629","CAMINO CALIXO","Wine",
"85629","CAMPANETA","Wine",
"85629","CAMPO AL MARE","Wine",
"85629","CAMPO DI FIORI","Wine",
"85629","CAMPO DI SASSO","Wine",
"85629","CAMPO ROJA ESPANA","Wine",
"85629","CAMPO VIEJO","Wine",
"85629","CAN BLAU","Wine",
"85629","CANADIAN WICKET","Wine",
"85629","CANALS CANALS","Wine",
"85629","CANDELLS","Wine",
"85629","CANDIDO","Wine",
"85629","CANDLE VINEYARDS","Wine",
"85629","CANDOR","Wine",
"85629","CANEI","Wine",
"85629","CANNED OREGON","Wine",
"85629","CANON 13","Wine",
"85629","CANOPY HILL","Wine",
"85629","CANTAGRILLOS","Wine",
"85629","CANTINA DEL CASTELLO","Wine",
"85629","CANTINA DI MONTALCINO","Wine",
"85629","CANTINA DI ROSA","Wine",
"85629","CANTINA DI SOAVE","Wine",
"85629","CANTINA GIRLAN","Wine",
"85629","CANTINE DI MARCO","Wine",
"85629","CANTINE INTORCIA","Wine",
"85629","CANTORA","Wine",
"85629","CANTUS","Wine",
"85629","CANVAS","Wine",
"85629","CAP ROYAL","Wine",
"85629","CAPARZO","Wine",
"85629","CAPATAZ","Wine",
"85629","CAPENSIS","Wine",
"85629","CAPOSALDO","Wine",
"85629","CAPRI","Wine",
"85629","CAPRICCIO","Wine",
"85629","CAPRICCIO SPIRITS CO","Low Alcohol Beverage",
"85629","CAPRICCIO TAKE OUT COCKTAILS","Wine",
"85629","CAPTURE WINES","Wine",
"85629","CARA A CARA","Wine",
"85629","CARAVAN","Wine",
"85629","CARDINAL ZIN","Wine",
"85629","CARDINALE","Wine",
"85629","CARICATURE","Wine",
"85629","CARMAZZI","Wine",
"85629","CARMEL ROAD","Wine",
"85629","CARMENET","Wine",
"85629","CARMES DE RIEUSSEC","Wine",
"85629","CARNEROS CREEK","Wine",
"85629","CARNEROS SPRINGS","Wine",
"85629","CARNISSI","Wine",
"85629","CARO","Wine",
"85629","CARPE DIEM","Wine",
"85629","CARRAMAR ESTATE","Wine",
"85629","CARRETE","Wine",
"85629","CARRUADES DE LAFITE","Wine",
"85629","CARTA VIEJA","Wine",
"85629","CARTLIDGE & BROWNE","Wine",
"85629","CARYS","Wine",
"85629","CASA AZUL","Low Alcohol Beverage",
"85629","CASA CANTINA","Wine",
"85629","CASA DEI FAVERI","Wine",
"85629","CASA FARIVE","Wine",
"85629","CASA FERREIRINHA","Wine",
"85629","CASA NATAL","Wine",
"85629","CASA SILVA","Wine",
"85629","CASA VALDUGA","Wine",
"85629","CASA VINICOLA BRUNO GIACOSA","Wine",
"85629","CASABELLA","Wine",
"85629","CASADO MORALES","Wine",
"85629","CASAL GARCIA","Wine",
"85629","CASAL THAULERO","Wine",
"85629","CASALEIRO","Wine",
"85629","CASALS","Wine",
"85629","CASAMATTA","Wine",
"85629","CASARENA","Wine",
"85629","CASARSA","Wine",
"85629","CASASMITH","Wine",
"85629","CASINO DELLE VIE","Wine",
"85629","CASK & BARREL","Wine",
"85629","CASS","Wine",
"85629","CASS WINERY","Wine",
"85629","CASTEL FIRMIAN","Wine",
"85629","CASTELGIOCONDO","Wine",
"85629","CASTELGREVE","Wine",
"85629","CASTELLANI","Wine",
"85629","CASTELLO BANFI","Wine",
"85629","CASTELLO DEL TERRICCIO","Wine",
"85629","CASTELLO DELLA SALA","Wine",
"85629","CASTELLO DI MONASTERO","Wine",
"85629","CASTELLO DI QUERCETO","Wine",
"85629","CASTELLO DI VERRAZZANO","Wine",
"85629","CASTELLO DI VOLPAIA","Wine",
